Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,RNA degradation,3/79,0.31642885638452917,1.5427300343515085,1.7751528740454303,ENO1;EXOSC10;PABPC4,1.0
KEGG_2021_Human,RNA transport,6/186,0.32179342800854915,1.3036436989815716,1.4781304989713486,EIF2B3;EIF3I;EIF4G3;PABPC4;SRRM1;TARDBP,1.0
KEGG_2021_Human,Carbohydrate digestion and absorption,2/47,0.3291756709846721,1.7362784131492508,1.9292895741887623,PIK3CD;SLC2A5,1.0
KEGG_2021_Human,Other types of O-glycan biosynthesis,2/47,0.3291756709846721,1.7362784131492508,1.9292895741887623,B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",2/48,0.3383540375271971,1.6984459245117371,1.8405421284515324,HMGCL;OXCT2,1.0
KEGG_2021_Human,Non-alcoholic fatty liver disease,5/155,0.34632073486072756,1.3030302773798599,1.3817202158108934,CDC42;NDUFS5;PIK3CD;SDHB;UQCRHL,1.0
KEGG_2021_Human,Neurotrophin signaling pathway,4/119,0.3470493070461783,1.35939688774007,1.438633976181466,CDC42;PIK3CD;RPS6KA1;TP73,1.0
KEGG_2021_Human,Ether lipid metabolism,2/49,0.34749372303889053,1.6622233290077344,1.7569844824346101,PAFAH2;PLA2G5,1.0
KEGG_2021_Human,Complement and coagulation cascades,3/85,0.35758839670250764,1.429405674483176,1.4699617498632123,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Ribosome,5/158,0.36120084399066194,1.2772826050803145,1.3006838539994328,MRPL20;MRPS15;RPL11;RPL22;RPS8,1.0
KEGG_2021_Human,Colorectal cancer,3/86,0.3644250698488744,1.4121111938606994,1.425433500413915,CASP9;MTOR;PIK3CD,1.0
KEGG_2021_Human,Other glycan degradation,1/18,0.36613343597292797,2.296711024349773,2.307637472852902,FUCA1,1.0
KEGG_2021_Human,Fatty acid biosynthesis,1/18,0.36613343597292797,2.296711024349773,2.307637472852902,MECR,1.0
KEGG_2021_Human,ECM-receptor interaction,3/88,0.3780608353951241,1.3787430194832155,1.3411035502914328,AGRN;COL9A2;HSPG2,1.0
