Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
Reactome_2022,Activation Of TFAP2 (AP-2) Family Of Transcription Factors R-HSA-8866907,2/12,0.030879746398301388,8.378540597027026,29.137671642303758,CITED4;TFAP2E,1.0
Reactome_2022,HS-GAG Biosynthesis R-HSA-2022928,3/30,0.03238521217430214,4.660692853175064,15.98642524968749,AGRN;HSPG2;SDC3,1.0
Reactome_2022,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,4/53,0.03523657574319368,3.4276916942483755,11.467927506367785,AGRN;B3GALT6;HSPG2;SDC3,1.0
Reactome_2022,Apoptosis Induced DNA Fragmentation R-HSA-140342,2/13,0.0359384456862874,7.616464920442619,25.331963573154507,DFFA;DFFB,1.0
Reactome_2022,GPVI-mediated Activation Cascade R-HSA-114604,3/32,0.03824128246675688,4.338820821041303,14.161215447535357,CDC42;PDPN;PRKCZ,1.0
Reactome_2022,Cellular Senescence R-HSA-2559583,8/165,0.04063271049984442,2.146219838139502,6.874732451860333,AGO1;AGO3;AGO4;ARTN;PHC2;RBBP4;RPS6KA1;SCMH1,1.0
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,3/33,0.04135756208790182,4.19397840658111,13.359918189987077,AGO1;AGO3;AGO4,1.0
Reactome_2022,Metabolism Of RNA R-HSA-8953854,23/666,0.04159913122341429,1.5183287275836452,4.8277934091129415,DNAJC8;EBNA1BP2;EXOSC10;HNRNPR;LSM10;NOL9;PNRC2;PPIE;PPIH;PSMB2;RPL11;RPL22;RPS8;SF3A3;SNRNP40;SRRM1;SRSF10;SRSF4;SYF2;TRIT1;UTP11;YBX1;ZBTB8OS,1.0
Reactome_2022,Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975,2/15,0.04692074401207228,6.444040802620452,19.714224373835403,DHDDS;GALE,1.0
Reactome_2022,RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,3/35,0.04796003953467398,3.9314515303720103,11.941340258936611,ARID1A;PHC2;SCMH1,1.0
Reactome_2022,Signaling By NOTCH R-HSA-157118,9/203,0.04996328300222878,1.9545178480587047,5.8566480044662015,AGO1;AGO3;AGO4;HDAC1;HEYL;MIB2;PSMB2;ST3GAL3;YBX1,1.0
Reactome_2022,Diseases Of Glycosylation R-HSA-3781865,7/143,0.05128404549363086,2.1655607554682494,6.432528783316714,AGRN;B3GALT6;DHDDS;GALE;HSPG2;SDC3;ST3GAL3,1.0
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,4/60,0.051762052948229255,2.9981526462836556,8.877823704896137,AGO1;AGO3;AGO4;HDAC1,1.0
Reactome_2022,FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,2/16,0.05281203761995901,5.98344561347603,17.59741005639537,NFYC;PINK1,1.0
Reactome_2022,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,2/16,0.05281203761995901,5.98344561347603,17.59741005639537,HDAC1;RBBP4,1.0
Reactome_2022,SUMOylation Of DNA Methylation Proteins R-HSA-4655427,2/16,0.05281203761995901,5.98344561347603,17.59741005639537,PHC2;SCMH1,1.0
Reactome_2022,Ca2+ Pathway R-HSA-4086398,4/61,0.054414650550255725,2.9454022368844797,8.574424808222096,AGO1;AGO3;AGO4;GNB1,1.0
Reactome_2022,Early SARS-CoV-2 Infection Events R-HSA-9772572,3/37,0.05504527982663242,3.6998101690110405,10.727966468860929,AGRN;HSPG2;SDC3,1.0
Reactome_2022,NCAM1 Interactions R-HSA-419037,3/37,0.05504527982663242,3.6998101690110405,10.727966468860929,AGRN;ARTN;COL9A2,1.0
Reactome_2022,Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,12/307,0.05838950295602686,1.7160570551414784,4.874664531967445,FBXO2;FBXO44;FBXO6;HECTD3;KLHL21;MIB2;PSMB2;RNF19B;RNF220;SPSB1;UBE2J2;UBR4,1.0
Reactome_2022,Vitamin B5 (Pantothenate) Metabolism R-HSA-199220,2/17,0.058949548622827024,5.58426311621753,15.809458258631267,PANK4;PPCS,1.0
Reactome_2022,Collagen Formation R-HSA-1474290,5/90,0.060059666465917705,2.470715231861061,6.948680951462573,COL16A1;COL8A2;COL9A2;P3H1;PLOD1,1.0
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,5/90,0.060059666465917705,2.470715231861061,6.948680951462573,AGO1;AGO3;AGO4;CDC42;PSMB2,1.0
Reactome_2022,Transcriptional Regulation By VENTX R-HSA-8853884,3/39,0.06259895594730984,3.493906736690178,9.681638903776514,AGO1;AGO3;AGO4,1.0
Reactome_2022,RET Signaling R-HSA-8853659,3/40,0.06654649465310294,3.3993024569751875,9.211614746847934,ARTN;CLSTN1;RAP1GAP,1.0
Reactome_2022,Integrin Cell Surface Interactions R-HSA-216083,4/66,0.06875373628402917,2.707174581533362,7.247713297790431,AGRN;COL16A1;COL9A2;HSPG2,1.0
Reactome_2022,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,4/66,0.06875373628402917,2.707174581533362,7.247713297790431,AGO1;AGO3;AGO4;HDAC1,1.0
Reactome_2022,Non-integrin membrane-ECM Interactions R-HSA-3000171,3/41,0.0706049941293943,3.309677349876775,8.772810825424399,AGRN;HSPG2;SDC3,1.0
Reactome_2022,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,2/19,0.07190499718524561,4.9267860619094135,12.969318506701361,HDAC1;RBBP4,1.0
Reactome_2022,Aflatoxin Activation And Detoxification R-HSA-5423646,2/19,0.07190499718524561,4.9267860619094135,12.969318506701361,AKR7A2;AKR7A3,1.0
Reactome_2022,Metabolism Of Carbohydrates R-HSA-71387,11/285,0.0728544868455729,1.691753545613213,4.431195103614836,AGRN;AKR1A1;B3GALT6;B4GALT2;ENO1;GALE;HSPG2;SDC3;SLC2A1;SLC9A1;ST3GAL3,1.0
Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,39/1312,0.07391533601062995,1.3039348414184315,3.3965350457980903,AGO1;AGO3;AGO4;ARID1A;ARTN;CITED4;DMAP1;ELOA;HDAC1;HIVEP3;INTS11;LSM10;MEAF6;MED8;MTOR;NFYC;NOC2L;PHC2;PINK1;PLK3;PRDX1;PSMB2;RBBP4;RRAGC;SCMH1;SESN2;SKI;SRRM1;SRSF4;SSU72;TAF12;TFAP2E;TNFRSF18;TP73;YBX1;ZFP69;ZNF436;ZNF684;ZNF691,1.0
Reactome_2022,RND1 GTPase Cycle R-HSA-9696273,3/42,0.07477221891510724,3.2246484021167428,8.362509296965117,EPHA2;PLEKHG5;UBXN11,1.0
Reactome_2022,RND3 GTPase Cycle R-HSA-9696264,3/42,0.07477221891510724,3.2246484021167428,8.362509296965117,EPHA2;PLEKHG5;UBXN11,1.0
Reactome_2022,G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,2/20,0.07869517998815657,4.652837289281031,11.828319055568086,CDC42;GNB1,1.0
Reactome_2022,SUMOylation Of Transcription Cofactors R-HSA-3899300,3/43,0.07904585847745309,3.143870901744712,7.978286411020664,PARK7;PHC2;SCMH1,1.0
Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,3/43,0.07904585847745309,3.143870901744712,7.978286411020664,AGRN;HSPG2;SDC3,1.0
Reactome_2022,RND2 GTPase Cycle R-HSA-9696270,3/43,0.07904585847745309,3.143870901744712,7.978286411020664,EPHA2;NUDC;UBXN11,1.0
Reactome_2022,Visual Phototransduction R-HSA-2187338,5/98,0.08011001140558627,2.257251630338744,5.6981031896464716,AGRN;DHRS3;GNB1;HSPG2;SDC3,1.0
Reactome_2022,Collagen Chain Trimerization R-HSA-8948216,3/44,0.0834235346776464,3.0670337672444883,7.617974591934587,COL16A1;COL8A2;COL9A2,1.0
Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,5/100,0.08561784195158385,2.2095031931561206,5.430653017167279,PSMB2;TNFRSF14;TNFRSF18;TNFRSF1B;TNFRSF25,1.0
Reactome_2022,"Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741",2/21,0.08567603596076087,4.4077252295609,10.830583621938379,LDLRAP1;MMACHC,1.0
Reactome_2022,Regulation Of Complement Cascade R-HSA-977606,3/45,0.08790280886656499,2.993855543910941,7.279630169156194,C1QA;C1QB;C1QC,1.0
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,4/73,0.09174283601679924,2.4316591192577213,5.808664327744031,ARHGEF10L;DHDDS;MACO1;VAMP3,1.0
Reactome_2022,PINK1-PRKN Mediated Mitophagy R-HSA-5205685,2/22,0.09283496857616204,4.1871243758127825,9.952509471398136,MFN2;PINK1,1.0
Reactome_2022,RHOG GTPase Cycle R-HSA-9013408,4/74,0.09529241248232208,2.3967979791330487,5.634404885874408,ARHGEF16;CDC42;EPHA2;VAMP3,1.0
Reactome_2022,Miscellaneous Transport And Binding Events R-HSA-5223345,2/23,0.1001598641761258,3.9875331271835326,9.175264789447668,NIPAL3;SLC66A1,1.0
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,6/136,0.100269173338864,1.938261697307023,4.457802216007206,CAPZB;CDC42;HDAC1;KDM1A;KIF1B;MFN2,1.0
Reactome_2022,Signaling By NOTCH3 R-HSA-9012852,3/49,0.10678536266787451,2.732959269417426,6.113450645975146,HEYL;MIB2;YBX1,1.0
Reactome_2022,mTORC1-mediated Signaling R-HSA-166208,2/24,0.10763907635005869,3.8060865375205775,8.48365854836922,MTOR;RRAGC,1.0
Reactome_2022,Chromatin Modifying Enzymes R-HSA-3247509,9/238,0.1078032224649021,1.6527955809106387,3.6815157614794773,ARID1A;DMAP1;HDAC1;KDM1A;KDM4A;MEAF6;PADI2;RBBP4;TAF12,1.0
Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,13/378,0.10859293804420772,1.5003522182972417,3.331005328286309,FBXO2;FBXO44;FBXO6;HECTD3;KLHL21;MIB2;PSMB2;RNF19B;RNF220;SPSB1;UBE2J2;UBR4;VAMP3,1.0
Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,4/78,0.11011962369396046,2.266775348397782,5.000932608485307,AGO1;AGO3;AGO4;ST3GAL3,1.0
Reactome_2022,G Alpha (12/13) Signaling Events R-HSA-416482,4/78,0.11011962369396046,2.266775348397782,5.000932608485307,ARHGEF10L;ARHGEF16;GNB1;PLEKHG5,1.0
Reactome_2022,Diseases Of Base Excision Repair R-HSA-9605308,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,MUTYH,1.0
Reactome_2022,N-glycan Trimming And Elongation In cis-Golgi R-HSA-964739,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,MAN1C1,1.0
Reactome_2022,Estrogen-stimulated Signaling Thru PRKCZ R-HSA-9634635,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,PRKCZ,1.0
Reactome_2022,Formation Of Xylulose-5-Phosphate R-HSA-5661270,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,AKR1A1,1.0
Reactome_2022,Intestinal Absorption R-HSA-8963676,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,SLC2A5,1.0
Reactome_2022,Chylomicron Clearance R-HSA-8964026,1/5,0.11166168122067735,10.453961237602543,22.9180277318776,LDLRAP1,1.0
Reactome_2022,NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,2/25,0.11526141077816025,3.640417912176141,7.8653143600663356,MIB2;YBX1,1.0
Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,3/51,0.11676945157200803,2.6188171493265133,5.624050687955386,HDAC1;SKI;YBX1,1.0
Reactome_2022,RHOD GTPase Cycle R-HSA-9013405,3/52,0.12188787886358855,2.565240235814452,5.398942308855889,CAPZB;EFHD2;VAMP3,1.0
Reactome_2022,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,2/26,0.12301611052564837,3.4885550056104075,7.310057534564434,CASP9;MTOR,1.0
Reactome_2022,HDMs Demethylate Histones R-HSA-3214842,2/26,0.12301611052564837,3.4885550056104075,7.310057534564434,KDM1A;KDM4A,1.0
Reactome_2022,N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576,2/26,0.12301611052564837,3.4885550056104075,7.310057534564434,B4GALT2;FUCA1,1.0
Reactome_2022,Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,2/26,0.12301611052564837,3.4885550056104075,7.310057534564434,INPP5B;PLCH2,1.0
Reactome_2022,Translation R-HSA-72766,10/281,0.12510965678098113,1.5518296773597833,3.225578344312819,AURKAIP1;DDOST;DLGAP3;EIF2B3;EIF3I;MRPL20;MRPS15;RPL11;RPL22;RPS8,1.0
Reactome_2022,Mitochondrial Translation Termination R-HSA-5419276,4/82,0.12590538442661567,2.150088372096902,4.455465955253143,AURKAIP1;DLGAP3;MRPL20;MRPS15,1.0
Reactome_2022,Mitochondrial Translation Elongation R-HSA-5389840,4/82,0.12590538442661567,2.150088372096902,4.455465955253143,AURKAIP1;DLGAP3;MRPL20;MRPS15,1.0
Reactome_2022,Mitochondrial Translation Initiation R-HSA-5368286,4/82,0.12590538442661567,2.150088372096902,4.455465955253143,AURKAIP1;DLGAP3;MRPL20;MRPS15,1.0
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,22/722,0.12591993821915373,1.327046735844564,2.7497854647905613,AGO1;AGO3;AGO4;ARTN;ATP6V0B;CAPZB;MTOR;MUL1;NFYC;PHC2;PRDX1;PSMB2;RBBP4;RPL11;RPL22;RPS6KA1;RPS8;RRAGC;SCMH1;SESN2;SZT2;ZBTB17,1.0
Reactome_2022,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,7/179,0.12784622690780986,1.7091257268110749,3.5155470069200407,EBNA1BP2;EXOSC10;NOL9;RPL11;RPL22;RPS8;UTP11,1.0
Reactome_2022,Macroautophagy R-HSA-1632852,5/114,0.12941360291536602,1.9243267472305439,3.9347512973692713,MFN2;MTOR;PARK7;PINK1;RRAGC,1.0
Reactome_2022,G0 And Early G1 R-HSA-1538133,2/27,0.13089284177532096,3.348841131569933,6.809454163419337,HDAC1;RBBP4,1.0
Reactome_2022,LDL Remodeling R-HSA-8964041,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,TRNP1,1.0
Reactome_2022,Activation Of Caspases Thru Apoptosome-Mediated Cleavage R-HSA-111459,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,CASP9,1.0
Reactome_2022,Sensory Perception Of Salty Taste R-HSA-9730628,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,SCNN1D,1.0
Reactome_2022,Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,MECR,1.0
Reactome_2022,Synthesis Of Dolichyl-phosphate R-HSA-446199,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,DHDDS,1.0
Reactome_2022,Sensing Of DNA Double Strand Breaks R-HSA-5693548,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,ARTN,1.0
Reactome_2022,Cobalamin (Cbl) Metabolism R-HSA-9759218,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,MMACHC,1.0
Reactome_2022,p75NTR Negatively Regulates Cell Cycle Via SC1 R-HSA-193670,1/6,0.13245399595879806,8.36274072456658,16.905446744369815,HDAC1,1.0
Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,5/116,0.13637337044578374,1.8894596142023201,3.764481459310259,EIF2B3;EIF3I;RPL11;RPL22;RPS8,1.0
Reactome_2022,ECM Proteoglycans R-HSA-3000178,3/55,0.13771618655910647,2.4168733983964366,4.791597324001952,AGRN;COL9A2;HSPG2,1.0
Reactome_2022,Complement Cascade R-HSA-166658,3/55,0.13771618655910647,2.4168733983964366,4.791597324001952,C1QA;C1QB;C1QC,1.0
Reactome_2022,Mitophagy R-HSA-5205647,2/28,0.13888167998605683,3.2198744786094946,6.356460243421053,MFN2;PINK1,1.0
Reactome_2022,Keratan Sulfate Biosynthesis R-HSA-2022854,2/28,0.13888167998605683,3.2198744786094946,6.356460243421053,B4GALT2;ST3GAL3,1.0
Reactome_2022,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,2/28,0.13888167998605683,3.2198744786094946,6.356460243421053,AK2;CTPS1,1.0
Reactome_2022,E3 Ubiquitin Ligases Ubiquitinate Target Proteins R-HSA-8866654,3/56,0.1431408846553335,2.3711502849783064,4.60934051421908,PEX10;PEX14;UBE2J2,1.0
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,22/736,0.1444591332150241,1.3000590086092962,2.5153003819312953,AGO1;AGO3;AGO4;ARTN;ATP6V0B;CAPZB;MTOR;MUL1;NFYC;PHC2;PRDX1;PSMB2;RBBP4;RPL11;RPL22;RPS6KA1;RPS8;RRAGC;SCMH1;SESN2;SZT2;ZBTB17,1.0
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,4/87,0.14688005884845073,2.020045657544716,3.874728259450748,CDC42;EPHA2;VAMP3;WASF2,1.0
Reactome_2022,Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,2/29,0.14697309646520404,3.100460911053533,5.945151550793887,MTOR;RRAGC,1.0
Reactome_2022,Cristae Formation R-HSA-8949613,2/29,0.14697309646520404,3.100460911053533,5.945151550793887,DNAJC11;MICOS10,1.0
Reactome_2022,G1/S-Specific Transcription R-HSA-69205,2/29,0.14697309646520404,3.100460911053533,5.945151550793887,HDAC1;RBBP4,1.0
Reactome_2022,Estrogen-dependent Gene Expression R-HSA-9018519,5/119,0.14711590296613639,1.8394528049907886,3.5253748489281214,AGO1;AGO3;AGO4;HDAC1;KDM1A,1.0
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,3/57,0.1486353347416108,2.3271206202052914,4.436095535559808,AGRN;ARTN;COL9A2,1.0
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,3/57,0.1486353347416108,2.3271206202052914,4.436095535559808,ARHGEF10L;ARHGEF16;PLEKHG5,1.0
Reactome_2022,SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,3/57,0.1486353347416108,2.3271206202052914,4.436095535559808,HDAC1;PHC2;SCMH1,1.0
Reactome_2022,Mitochondrial Translation R-HSA-5368287,4/88,0.15122911428825134,1.99589486769931,3.7701641301623074,AURKAIP1;DLGAP3;MRPL20;MRPS15,1.0
