Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
KEGG_2021_Human,Glycosphingolipid biosynthesis,2/45,0.23207551885733127,2.2508634038757043,3.287819175447391,B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,Parkinson disease,7/249,0.2435083928551883,1.402928775191205,1.9817826164339094,CASP9;MFN2;NDUFS5;PINK1;PSMB2;SDHB;UBE2J2,1.0
KEGG_2021_Human,Carbohydrate digestion and absorption,2/47,0.24714505916966897,2.1506050083733634,3.006072304399674,PIK3CD;SLC2A5,1.0
KEGG_2021_Human,Other types of O-glycan biosynthesis,2/47,0.24714505916966897,2.1506050083733634,3.006072304399674,B4GALT2;ST3GAL3,1.0
KEGG_2021_Human,Complement and coagulation cascades,3/85,0.24859357298362783,1.7713489855805193,2.4656043384832835,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Colorectal cancer,3/86,0.25404633861710374,1.7499177427596722,2.397804825884151,CASP9;MTOR;PIK3CD,1.0
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",2/48,0.2546935009359511,2.103745106127704,2.877280429851786,HMGCL;OXCT2,1.0
KEGG_2021_Human,Ether lipid metabolism,2/49,0.26224645046489453,2.058879242275477,2.7557492662293295,PAFAH2;PLA2G5,1.0
KEGG_2021_Human,Lysosome,4/128,0.2624428581286423,1.562349504547557,2.0899891538842654,ATP6V0B;FUCA1;LAPTM5;PPT1,1.0
KEGG_2021_Human,Thiamine metabolism,1/15,0.2648950390319125,3.4532627030940426,4.587388801802879,ALPL,1.0
KEGG_2021_Human,ECM-receptor interaction,3/88,0.26500097329125955,1.7085680507288619,2.2690155843310986,AGRN;COL9A2;HSPG2,1.0
KEGG_2021_Human,Small cell lung cancer,3/92,0.2870667018762855,1.6314439060421817,2.0361083610743322,CASP9;PIK3CD;ZBTB17,1.0
KEGG_2021_Human,TGF-beta signaling pathway,3/94,0.2981557778901652,1.5954243879192815,1.9306855676677759,BMP8A;ID3;NBL1,1.0
KEGG_2021_Human,Fanconi anemia pathway,2/54,0.29996832872537305,1.8604340752367805,2.2401084489229586,CENPS;RPA2,1.0
KEGG_2021_Human,Insulin signaling pathway,4/137,0.3031652961539117,1.455953280656532,1.7376468850981712,MTOR;PIK3CD;PRKCZ;PTPRF,1.0
KEGG_2021_Human,Staphylococcus aureus infection,3/95,0.30370973390611744,1.5780019036098354,1.8804778158774251,C1QA;C1QB;C1QC,1.0
KEGG_2021_Human,Fatty acid biosynthesis,1/18,0.30879469444677227,2.8434276727112993,3.341251128771836,MECR,1.0
KEGG_2021_Human,Other glycan degradation,1/18,0.30879469444677227,2.8434276727112993,3.341251128771836,FUCA1,1.0
KEGG_2021_Human,Prostate cancer,3/97,0.3148301241348082,1.5442690084575033,1.7847457814008523,CASP9;MTOR;PIK3CD,1.0
KEGG_2021_Human,mRNA surveillance pathway,3/98,0.3203940861836539,1.5279351855416372,1.739101208902514,PABPC4;SRRM1;SSU72,1.0
KEGG_2021_Human,Choline metabolism in cancer,3/98,0.3203940861836539,1.5279351855416372,1.739101208902514,MTOR;PIK3CD;WASF2,1.0
KEGG_2021_Human,Glutathione metabolism,2/57,0.32246460773508284,1.7586858259551215,1.9904135982134301,PGD;SRM,1.0
KEGG_2021_Human,Apoptosis,4/142,0.32609561856218366,1.4028408339476468,1.571973823056129,CASP9;DFFA;DFFB;PIK3CD,1.0
KEGG_2021_Human,RNA transport,5/186,0.3267744932220966,1.337333429264222,1.4957873393850085,EIF2B3;EIF3I;EIF4G3;PABPC4;SRRM1,1.0
KEGG_2021_Human,Endometrial cancer,2/58,0.32992519472778353,1.727192320225084,1.9152651396971778,CASP9;PIK3CD,1.0
KEGG_2021_Human,Spinocerebellar ataxia,4/143,0.33069696417878874,1.3926768693256588,1.5410705435926382,MTOR;PIK3CD;PSMB2;PUM1,1.0
KEGG_2021_Human,Thermogenesis,6/232,0.33238246980140934,1.2854866941902665,1.4159236865574572,ARID1A;BMP8A;KDM1A;MTOR;NDUFS5;SDHB,1.0
KEGG_2021_Human,One carbon pool by folate,1/20,0.3365982456402897,2.543859587611004,2.769920202142577,MTHFR,1.0
KEGG_2021_Human,VEGF signaling pathway,2/59,0.3373628754250302,1.6968038497838198,1.8437405241455807,CASP9;PIK3CD,1.0
KEGG_2021_Human,Viral myocarditis,2/60,0.3447755082947065,1.667463257633634,1.7756178831760823,CASP9;EIF4G3,1.0
KEGG_2021_Human,Protein digestion and absorption,3/103,0.34820426262267234,1.4511662178370666,1.5309310344502591,COL16A1;COL8A2;COL9A2,1.0
KEGG_2021_Human,Breast cancer,4/147,0.34913002014349576,1.3534425443512712,1.4242423089273515,DVL1;HEYL;MTOR;PIK3CD,1.0
KEGG_2021_Human,Pantothenate and CoA biosynthesis,1/21,0.3500787817899415,2.4165431514433786,2.536396584700136,PPCS,1.0
KEGG_2021_Human,Arachidonic acid metabolism,2/61,0.3521610477474034,1.639117261827522,1.7106920806261854,PLA2G5;PRXL2B,1.0
KEGG_2021_Human,Basal cell carcinoma,2/63,0.36684312586294004,1.5852134009503258,1.589685244004497,DVL1;PTCH2,1.0
KEGG_2021_Human,Lysine degradation,2/63,0.36684312586294004,1.5852134009503258,1.589685244004497,PLOD1;PRDM2,1.0
KEGG_2021_Human,Pathways of neurodegeneration,11/475,0.3712884117598856,1.1481339741524355,1.1375437335628398,CASP9;DNALI1;DVL1;MFN2;MTOR;NDUFS5;PINK1;PSMB2;SDHB;TNFRSF1B;UBE2J2,1.0
KEGG_2021_Human,Mismatch repair,1/23,0.3762255768126393,2.1966329435174807,2.147354508526695,RPA2,1.0
