Gene_set,Term,Overlap,P-value,Odds Ratio,Combined Score,Genes,Adjusted P-value
Reactome_2022,ER To Golgi Anterograde Transport R-HSA-199977,2/133,0.7554996330768915,0.7355075023899398,0.20621863894136494,CAPZB;TRAPPC3,1.0
Reactome_2022,Orc1 Removal From Chromatin R-HSA-68949,1/69,0.7576927279759729,0.7090050663716978,0.19673284524369125,PSMB2,1.0
Reactome_2022,Glycolysis R-HSA-70171,1/69,0.7576927279759729,0.7090050663716978,0.19673284524369125,ENO1,1.0
Reactome_2022,"Platelet Activation, Signaling And Aggregation R-HSA-76002",4/254,0.7609333694765625,0.7699104290072033,0.21034682910214283,CAP1;GNB1;PDPN;PRKCZ,1.0
Reactome_2022,Signaling By Hedgehog R-HSA-5358351,2/135,0.7627796659868649,0.7243727956633698,0.19615005725117332,PSMB2;PTCH2,1.0
Reactome_2022,trans-Golgi Network Vesicle Budding R-HSA-199992,1/71,0.7674641583459962,0.6886772320256063,0.1822677264843596,PUM1,1.0
Reactome_2022,TCF Dependent Signaling In Response To WNT R-HSA-201681,3/198,0.7691739695935499,0.7405611578024528,0.1943514681656369,CTNNBIP1;HDAC1;PSMB2,1.0
Reactome_2022,Base Excision Repair R-HSA-73884,1/72,0.7722014533287614,0.6789427761415625,0.1755133701599369,MUTYH,1.0
Reactome_2022,CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,1/72,0.7722014533287614,0.6789427761415625,0.1755133701599369,PSMB2,1.0
Reactome_2022,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,1/72,0.7722014533287614,0.6789427761415625,0.1755133701599369,PSMB2,1.0
Reactome_2022,APC/C:Cdh1 Mediated Degradation Of Cdc20 And APC/C:Cdh1 Targets In Late Mitosis/Early G1 R-HSA-174178,1/73,0.7768424714915736,0.6694787218098532,0.16905521937285392,PSMB2,1.0
Reactome_2022,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,1/73,0.7768424714915736,0.6694787218098532,0.16905521937285392,PSMB2,1.0
Reactome_2022,Cellular Response To Hypoxia R-HSA-1234174,1/73,0.7768424714915736,0.6694787218098532,0.16905521937285392,PSMB2,1.0
Reactome_2022,Ub-specific Processing Proteases R-HSA-5689880,3/201,0.7778926543391894,0.729227743766813,0.18315775566722098,MUL1;PSMB2;USP48,1.0
Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,1/74,0.7813891647506905,0.6602739566379169,0.16287767568447573,KAZN,1.0
Reactome_2022,NoRC Negatively Regulates rRNA Expression R-HSA-427413,1/74,0.7813891647506905,0.6602739566379169,0.16287767568447573,HDAC1,1.0
Reactome_2022,Nuclear Envelope (NE) Reassembly R-HSA-2995410,1/75,0.7858434455451913,0.6513179689030598,0.15696612276141603,RCC1,1.0
Reactome_2022,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,1/75,0.7858434455451913,0.6513179689030598,0.15696612276141603,PSMB2,1.0
Reactome_2022,Transcriptional Regulation By Small RNAs R-HSA-5578749,1/76,0.7902071876334547,0.642600807507799,0.15130685365950441,AGO1,1.0
Reactome_2022,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,1/76,0.7902071876334547,0.642600807507799,0.15130685365950441,PSMB2,1.0
Reactome_2022,ABC Transporter Disorders R-HSA-5619084,1/77,0.7944822268736084,0.634113045096624,0.14588700431493765,PSMB2,1.0
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,1/77,0.7944822268736084,0.634113045096624,0.14588700431493765,ATP6V0B,1.0
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,1/77,0.7944822268736084,0.634113045096624,0.14588700431493765,ARTN,1.0
Reactome_2022,Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,1/77,0.7944822268736084,0.634113045096624,0.14588700431493765,HDAC1,1.0
Reactome_2022,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,1/77,0.7944822268736084,0.634113045096624,0.14588700431493765,PPIE,1.0
Reactome_2022,Phospholipid Metabolism R-HSA-1483257,3/208,0.7971868600475511,0.7040730931023441,0.15958955381381837,CLSTN1;MFSD2A;PLA2G5,1.0
Reactome_2022,FCERI Mediated NF-kB Activation R-HSA-2871837,1/78,0.7986703619882654,0.6258457440467782,0.14069449264268788,PSMB2,1.0
Reactome_2022,Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530,1/78,0.7986703619882654,0.6258457440467782,0.14069449264268788,CLSTN1,1.0
Reactome_2022,COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,1/78,0.7986703619882654,0.6258457440467782,0.14069449264268788,KIF1B,1.0
Reactome_2022,Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,1/79,0.8027733553138734,0.6177904250751336,0.13571796270689818,PSMB2,1.0
Reactome_2022,Amyloid Fiber Formation R-HSA-977225,1/79,0.8027733553138734,0.6177904250751336,0.13571796270689818,HSPG2,1.0
Reactome_2022,Cell Cycle Checkpoints R-HSA-69620,4/271,0.8032664547623153,0.7202563783788498,0.15778569759709568,ARTN;NUDC;PSMB2;RCC2,1.0
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,4/271,0.8032664547623153,0.7202563783788498,0.15778569759709568,ARTN;CNKSR1;ICMT;PSMB2,1.0
Reactome_2022,G2/M Checkpoints R-HSA-69481,2/148,0.8056579700051769,0.6594330506108054,0.14250083222073287,ARTN;PSMB2,1.0
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,1/80,0.8067929335349752,0.6099390382293534,0.1309467334850022,PSMB2,1.0
Reactome_2022,COPI-mediated Anterograde Transport R-HSA-6807878,1/80,0.8067929335349752,0.6099390382293534,0.1309467334850022,CAPZB,1.0
Reactome_2022,Processing Of DNA Double-Strand Break Ends R-HSA-5693607,1/80,0.8067929335349752,0.6099390382293534,0.1309467334850022,ARTN,1.0
Reactome_2022,CDC42 GTPase Cycle R-HSA-9013148,2/149,0.8086533157224227,0.6549134346547661,0.13909378202988606,ARHGEF16;VAMP3,1.0
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,1/81,0.81073078840369,0.6022839360547178,0.12637075179759566,ISG15,1.0
Reactome_2022,Signaling By NOTCH4 R-HSA-9013694,1/81,0.81073078840369,0.6022839360547178,0.12637075179759566,PSMB2,1.0
Reactome_2022,Mitochondrial Translation Elongation R-HSA-5389840,1/82,0.8145885774447112,0.5948178487485914,0.12198054902056964,AURKAIP1,1.0
Reactome_2022,Mitochondrial Translation Initiation R-HSA-5368286,1/82,0.8145885774447112,0.5948178487485914,0.12198054902056964,AURKAIP1,1.0
Reactome_2022,Mitochondrial Translation Termination R-HSA-5419276,1/82,0.8145885774447112,0.5948178487485914,0.12198054902056964,AURKAIP1,1.0
Reactome_2022,PI Metabolism R-HSA-1483255,1/82,0.8145885774447112,0.5948178487485914,0.12198054902056964,CLSTN1,1.0
Reactome_2022,Signaling By Interleukins R-HSA-449147,7/453,0.816373479329343,0.7532058661828441,0.15281291692184495,AURKAIP1;CLSTN1;CSF3R;IFNLR1;PSMB2;TNFRSF1B;TXLNA,1.0
Reactome_2022,MAPK1/MAPK3 Signaling R-HSA-5684996,4/277,0.8166816027740809,0.7042078810846181,0.14260630367974791,ARTN;CNKSR1;ICMT;PSMB2,1.0
Reactome_2022,Metabolism Of Steroids R-HSA-8957322,2/153,0.8202276696125534,0.637433595460548,0.12632233915318347,LDLRAP1;NFYC,1.0
Reactome_2022,Deubiquitination R-HSA-5688426,4/279,0.8209834967574429,0.6990140037784848,0.13788209979237298,MUL1;OTUD3;PSMB2;USP48,1.0
Reactome_2022,Biological Oxidations R-HSA-211859,3/218,0.8223063709496836,0.6709792669789899,0.13127188632629322,AKR1A1;AKR7A2;AURKAIP1,1.0
Reactome_2022,Translation R-HSA-72766,4/281,0.8252020303377453,0.6938951283107073,0.1333160152471754,AURKAIP1;DDOST;EIF2B3;EIF3I,1.0
Reactome_2022,DNA Replication R-HSA-69306,2/155,0.8257766422732099,0.6290364178084236,0.12041703961081142,KPNA6;PSMB2,1.0
Reactome_2022,Cell Junction Organization R-HSA-446728,1/86,0.8292510661635999,0.5667102259490576,0.10610646779905766,FBLIM1,1.0
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",1/86,0.8292510661635999,0.5667102259490576,0.10610646779905766,SLC6A9,1.0
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,1/87,0.8327322385617909,0.5600918612782371,0.10252096781932794,PSMB2,1.0
Reactome_2022,Opioid Signaling R-HSA-111885,1/88,0.8361426092313992,0.5536256429216884,0.09907468328222853,GNB1,1.0
Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,1/88,0.8361426092313992,0.5536256429216884,0.09907468328222853,PSMB2,1.0
Reactome_2022,Mitochondrial Translation R-HSA-5368287,1/88,0.8361426092313992,0.5536256429216884,0.09907468328222853,AURKAIP1,1.0
Reactome_2022,Meiosis R-HSA-1500620,1/88,0.8361426092313992,0.5536256429216884,0.09907468328222853,ARTN,1.0
Reactome_2022,PCP/CE Pathway R-HSA-4086400,1/88,0.8361426092313992,0.5536256429216884,0.09907468328222853,PSMB2,1.0
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",8/523,0.8365511460980625,0.7446552970923805,0.13289685669362908,CDK11A;CDK11B;HDAC1;NUDC;PSMB2;RBBP4;RCC1;RCC2,1.0
Reactome_2022,Sphingolipid Metabolism R-HSA-428157,1/89,0.839483614688011,0.5473063840732431,0.09576127887311314,CPTP,1.0
Reactome_2022,RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198,1/89,0.839483614688011,0.5473063840732431,0.09576127887311314,TRAPPC3,1.0
Reactome_2022,Glucose Metabolism R-HSA-70326,1/89,0.839483614688011,0.5473063840732431,0.09576127887311314,ENO1,1.0
Reactome_2022,Interferon Gamma Signaling R-HSA-877300,1/89,0.839483614688011,0.5473063840732431,0.09576127887311314,TRIM62,1.0
Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,1/89,0.839483614688011,0.5473063840732431,0.09576127887311314,GNB1,1.0
Reactome_2022,S Phase R-HSA-69242,2/161,0.8415116771447717,0.6051123833655786,0.10441540261827709,PSMB2;RBBP4,1.0
Reactome_2022,Switching Of Origins To A Post-Replicative State R-HSA-69052,1/90,0.8427566623720384,0.5411291310416166,0.09257475884103698,PSMB2,1.0
Reactome_2022,Activation Of HOX Genes During Differentiation R-HSA-5619507,1/91,0.8459631312357727,0.535089150299582,0.08950944574501184,RBBP4,1.0
Reactome_2022,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,2/163,0.8464639723450368,0.5975339625172241,0.09960152545890318,NDUFS5;SDHB,1.0
Reactome_2022,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,2/165,0.8512754629491325,0.5901415151866205,0.0950242973368395,FGR;GNB1,1.0
Reactome_2022,Downstream TCR Signaling R-HSA-202424,1/94,0.8551964391052465,0.517748560427289,0.08098834383867912,PSMB2,1.0
Reactome_2022,Transcriptional Regulation By RUNX3 R-HSA-8878159,1/95,0.8581498323396115,0.5122143296169827,0.07835678867512759,PSMB2,1.0
Reactome_2022,Metabolism Of Nucleotides R-HSA-15869,1/95,0.8581498323396115,0.5122143296169827,0.07835678867512759,CTPS1,1.0
Reactome_2022,UCH Proteinases R-HSA-5689603,1/95,0.8581498323396115,0.5122143296169827,0.07835678867512759,PSMB2,1.0
